,year,target_area,no_of_place,sleepnights,accommodation,number_of_ppl,number_of_children,cost_total_trip,cost_total_per_person,satisfied,sex,age,month,living_area,target_beforesplit,transportation,reason,relationship_beforesplit,relationship1,relationship2,relationship3,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_14,target_15,target_16,target_17,target_area1,target_area2,target_area3,target_area4,target_area5,target_area6,target_area7,target_area8,target_area9,target_area10,target_area11,transportation1,transportation2,transportation3,reason1,reason2,reason3,accommodation_1,accommodation_2,accommodation_3,accommodation_4,accommodation_5,accommodation_6,accommodation_7,accommodation_8,accommodation_9,accommodation_10,accommodation_11,accommodation_12,accommodation_13,accommodation_14
7207,2018.0,36360,1,2,11,5.0,3.0,95000.0,,4.0,2,42,4,35,"1,6",1,14,1,1.0,,,1.0,,,,,1.0,,,,,,,,,,,36360,,,,,,,,,,,1,,,14,,,11.0,11.0,,,,,,,,,,,,
7208,2018.0,36380,1,1,1,5.0,0.0,128000.0,,4.0,2,70,4,35,"1,2",1,"2,8",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,36380,,,,,,,,,,,1,,,2,8,,1.0,,,,,,,,,,,,,
7209,2018.0,35350,1,0,0,3.0,0.0,30000.0,,4.0,1,46,8,35,"2,6,16",1,"2,4",1,1.0,,,,1.0,,,,1.0,,,,,,,,,1.0,,35350,,,,,,,,,,,1,,,2,4,,,,,,,,,,,,,,,
7210,2018.0,34380,1,0,0,2.0,0.0,75000.0,,4.0,2,66,4,35,"1,11,15",1,"5,3,11",1,1.0,,,1.0,,,,,,,,,,1.0,,,1.0,,,34380,,,,,,,,,,,1,,,5,3,11,,,,,,,,,,,,,,
7211,2018.0,25040,1,1,11,4.0,1.0,85000.0,,5.0,1,17,4,35,"1,7,15",1,"14,2,5",1,1.0,,,1.0,,,,,,1.0,,,,,,,1.0,,,25040,,,,,,,,,,,1,,,14,2,5,11.0,,,,,,,,,,,,,
7212,2018.0,34030,1,0,0,4.0,0.0,80000.00000000001,,5.0,2,55,5,35,"1,6,11",1,"12,2,5",1,1.0,,,1.0,,,,,1.0,,,,,1.0,,,,,,34030,,,,,,,,,,,1,,,12,2,5,,,,,,,,,,,,,,
7214,2018.0,36320,1,0,0,4.0,0.0,95833.33333333331,,5.0,1,61,5,35,"1,6,11",1,"7,8,3",1,1.0,,,1.0,,,,,1.0,,,,,1.0,,,,,,36320,,,,,,,,,,,1,,,7,8,3,,,,,,,,,,,,,,
7215,2018.0,24020,1,0,0,2.0,0.0,49275.362318840576,,5.0,2,48,7,35,"6,8",1,"7,11",1,1.0,,,,,,,,1.0,,1.0,,,,,,,,,24020,,,,,,,,,,,1,,,7,11,,,,,,,,,,,,,,,
7216,2018.0,32010,1,1,1,2.0,0.0,200000.0,,4.0,2,64,7,35,"1,6",1,"11,12,8",1,1.0,,,1.0,,,,,1.0,,,,,,,,,,,32010,,,,,,,,,,,1,,,11,12,8,1.0,,,,,,,,,,,,,
7217,2018.0,35360,1,0,0,6.0,2.0,28620.689655172417,,5.0,2,78,8,35,"1,6",1,"1,2,5",1,1.0,,,1.0,,,,,1.0,,,,,,,,,,,35360,,,,,,,,,,,1,,,1,2,5,,,,,,,,,,,,,,
7218,2018.0,34380,1,1,1,4.0,2.0,103000.0,,5.0,2,35,8,35,"2,6,9",1,"2,13,1",1,1.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,34380,,,,,,,,,,,1,,,2,13,1,1.0,,,,,,,,,,,,,
7219,2018.0,11230,1,1,11,2.0,0.0,130000.0,,5.0,2,28,2,35,"6,11",1,5,3,3.0,,,,,,,,1.0,,,,,1.0,,,,,,11230,,,,,,,,,,,1,,,5,,,11.0,,,,,,,,,,,,,
7220,2018.0,36320,1,0,0,4.0,0.0,92000.0,,4.0,2,24,5,35,"1,2,11",1,"2,5,3",3,3.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,36320,,,,,,,,,,,1,,,2,5,3,,,,,,,,,,,,,,
7221,2018.0,21090,1,2,11,2.0,0.0,235000.0,,5.0,1,34,5,35,"6,11,15",1,"2,1,8",1,1.0,,,,,,,,1.0,,,,,1.0,,,1.0,,,21090,,,,,,,,,,,1,,,2,1,8,11.0,11.0,,,,,,,,,,,,
7222,2018.0,36010,1,0,0,3.0,0.0,92000.0,,5.0,1,23,5,35,"1,2,6,9,11",1,"8,5,7",4,4.0,,,1.0,1.0,,,,1.0,,,1.0,,1.0,,,,,,36010,,,,,,,,,,,1,,,8,5,7,,,,,,,,,,,,,,
7223,2018.0,36320,1,0,0,2.0,0.0,112000.0,,4.0,2,48,5,35,"6,8,11",1,"2,9,5",1,1.0,,,,,,,,1.0,,1.0,,,1.0,,,,,,36320,,,,,,,,,,,1,,,2,9,5,,,,,,,,,,,,,,
7224,2018.0,36460,1,0,0,6.0,1.0,46296.2962962963,,5.0,2,60,7,35,"1,2,6",1,"1,9,14",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,36460,,,,,,,,,,,1,,,1,9,14,,,,,,,,,,,,,,
7225,2018.0,38060,1,2,1,4.0,0.0,312000.0,,4.0,2,34,6,35,"1,2,6,11,15",1,"2,1,8","3,5",3.0,5.0,,1.0,1.0,,,,1.0,,,,,1.0,,,1.0,,,38060,,,,,,,,,,,1,,,2,1,8,1.0,1.0,,,,,,,,,,,,
7226,2018.0,36440,1,1,11,2.0,0.0,95000.0,,5.0,2,44,6,35,"1,2,6,11",1,"2,4,5",1,1.0,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,36440,,,,,,,,,,,1,,,2,4,5,11.0,,,,,,,,,,,,,
7227,2018.0,99999,1,1,11,1.0,,192000.0,,5.0,1,24,6,35,"1,2,11,15",1,"14,12,11",,,,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,99999,,,,,,,,,,,1,,,14,12,11,11.0,,,,,,,,,,,,,
7228,2018.0,34050,1,1,11,2.0,0.0,120000.0,,5.0,1,57,6,35,"6,11,15",1,"2,12,3",1,1.0,,,,,,,,1.0,,,,,1.0,,,1.0,,,34050,,,,,,,,,,,1,,,2,12,3,11.0,,,,,,,,,,,,,
7229,2018.0,35010,1,0,0,2.0,0.0,25000.000000000004,,4.0,2,73,1,35,2,1,8,1,1.0,,,,1.0,,,,,,,,,,,,,,,35010,,,,,,,,,,,1,,,8,,,,,,,,,,,,,,,,
7230,2018.0,34080,1,0,0,2.0,0.0,60000.0,,4.0,2,40,1,35,"1,2",1,"2,8",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,34080,,,,,,,,,,,1,,,2,8,,,,,,,,,,,,,,,
7231,2018.0,38390,1,0,0,3.0,1.0,65000.0,,4.0,1,38,1,35,2,1,8,1,1.0,,,,1.0,,,,,,,,,,,,,,,38390,,,,,,,,,,,1,,,8,,,,,,,,,,,,,,,,
7232,2018.0,35370,1,0,0,2.0,0.0,15000.000000000002,,4.0,1,73,1,35,2,1,"9,7",1,1.0,,,,1.0,,,,,,,,,,,,,,,35370,,,,,,,,,,,1,,,9,7,,,,,,,,,,,,,,,
7233,2018.0,35380,1,0,0,2.0,0.0,50000.0,,4.0,2,50,12,35,1,1,"14,4",1,1.0,,,1.0,,,,,,,,,,,,,,,,35380,,,,,,,,,,,1,,,14,4,,,,,,,,,,,,,,,
7234,2018.0,35020,1,0,0,4.0,2.0,50000.0,,4.0,1,35,12,35,1,1,"9,1,3",1,1.0,,,1.0,,,,,,,,,,,,,,,,35020,,,,,,,,,,,1,,,9,1,3,,,,,,,,,,,,,,
7235,2018.0,35380,1,0,0,3.0,0.0,50000.0,,3.0,2,76,12,35,"1,2",1,"2,14",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,35380,,,,,,,,,,,1,,,2,14,,,,,,,,,,,,,,,
7236,2018.0,36020,1,1,1,3.0,0.0,144642.85714285713,,4.0,1,53,12,35,1,1,"4,14,2",1,1.0,,,1.0,,,,,,,,,,,,,,,,36020,,,,,,,,,,,1,,,4,14,2,1.0,,,,,,,,,,,,,
7237,2018.0,11160,1,2,11,2.0,0.0,164999.99999999997,,4.0,1,77,3,35,6,6,6,1,1.0,,,,,,,,1.0,,,,,,,,,,,11160,,,,,,,,,,,6,,,6,,,11.0,11.0,,,,,,,,,,,,
7238,2018.0,35370,1,0,0,3.0,0.0,35000.0,,4.0,2,33,3,35,"6,7",1,"8,12",3,3.0,,,,,,,,1.0,1.0,,,,,,,,,,35370,,,,,,,,,,,1,,,8,12,,,,,,,,,,,,,,,
7239,2018.0,35360,1,0,0,4.0,2.0,35000.0,,4.0,2,38,6,35,"1,2,11",1,"5,3,1",1,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,35360,,,,,,,,,,,1,,,5,3,1,,,,,,,,,,,,,,
7240,2018.0,35050,1,0,0,20.0,0.0,34126.98412698413,,5.0,2,74,6,35,"2,9,11","6,8","2,8,14",5,5.0,,,,1.0,,,,,,,1.0,,1.0,,,,,,35050,,,,,,,,,,,6,8,,2,8,14,,,,,,,,,,,,,,
7241,2018.0,35370,1,0,0,15.0,0.0,20000.0,,5.0,1,61,6,35,"2,6,11","7,8","8,9,4",5,5.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,35370,,,,,,,,,,,7,8,,8,9,4,,,,,,,,,,,,,,
7242,2018.0,25040,1,0,0,4.0,0.0,71999.99999999999,,5.0,1,70,4,35,8,1,7,1,1.0,,,,,,,,,,1.0,,,,,,,,,25040,,,,,,,,,,,1,,,7,,,,,,,,,,,,,,,,
7243,2018.0,35040,1,0,0,3.0,0.0,52000.0,,4.0,2,52,4,35,6,1,14,3,3.0,,,,,,,,1.0,,,,,,,,,,,35040,,,,,,,,,,,1,,,14,,,,,,,,,,,,,,,,
7244,2018.0,35020,1,0,0,3.0,0.0,67999.99999999999,,4.0,2,75,4,35,8,1,8,3,3.0,,,,,,,,,,1.0,,,,,,,,,35020,,,,,,,,,,,1,,,8,,,,,,,,,,,,,,,,
7245,2018.0,36400,1,0,0,3.0,0.0,141891.8918918919,,4.0,1,52,6,35,"2,6",1,7,1,1.0,,,,1.0,,,,1.0,,,,,,,,,,,36400,,,,,,,,,,,1,,,7,,,,,,,,,,,,,,,,
7246,2018.0,"35010,35020",2,"0,0",2,3.0,0.0,63000.0,,4.0,2,59,6,35,6,1,"4,2",5,5.0,,,,,,,,1.0,,,,,,,,,,,35010,35020.0,,,,,,,,,,1,,,4,2,,0.0,0.0,,,,,,,,,,,,
7247,2018.0,35010,1,0,0,6.0,0.0,35000.0,,4.0,1,16,6,35,11,6,"8,3,11",3,3.0,,,,,,,,,,,,,1.0,,,,,,35010,,,,,,,,,,,6,,,8,3,11,,,,,,,,,,,,,,
7248,2018.0,38390,1,0,0,4.0,1.0,52000.0,,4.0,1,75,6,35,"2,9",1,"3,1,8",1,1.0,,,,1.0,,,,,,,1.0,,,,,,,,38390,,,,,,,,,,,1,,,3,1,8,,,,,,,,,,,,,,
7249,2018.0,35360,1,0,0,3.0,0.0,50000.0,,4.0,2,75,8,35,"6,17",1,"5,4,8",1,1.0,,,,,,,,1.0,,,,,,,,,,1.0,35360,,,,,,,,,,,1,,,5,4,8,,,,,,,,,,,,,,
7250,2018.0,35020,1,0,0,3.0,0.0,60000.0,,4.0,1,61,8,35,"6,16",1,"8,11",3,3.0,,,,,,,,1.0,,,,,,,,,1.0,,35020,,,,,,,,,,,1,,,8,11,,,,,,,,,,,,,,,
7251,2018.0,36030,1,0,0,3.0,0.0,59000.0,,4.0,1,30,8,35,"2,6",1,"2,4",3,3.0,,,,1.0,,,,1.0,,,,,,,,,,,36030,,,,,,,,,,,1,,,2,4,,,,,,,,,,,,,,,
7252,2018.0,36020,1,2,1,3.0,0.0,234615.3846153846,,4.0,1,27,7,35,"2,4,6",1,"5,8,4",3,3.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,36020,,,,,,,,,,,1,,,5,8,4,1.0,1.0,,,,,,,,,,,,
7253,2018.0,36010,1,1,11,3.0,0.0,140000.0,,4.0,1,69,3,35,2,1,"5,2,4",1,1.0,,,,1.0,,,,,,,,,,,,,,,36010,,,,,,,,,,,1,,,5,2,4,11.0,,,,,,,,,,,,,
7254,2018.0,38390,1,0,0,3.0,0.0,50000.0,,4.0,2,72,3,35,2,1,3,1,1.0,,,,1.0,,,,,,,,,,,,,,,38390,,,,,,,,,,,1,,,3,,,,,,,,,,,,,,,,
7255,2018.0,35020,1,0,0,2.0,0.0,75000.0,,4.0,2,70,3,35,"1,6,11",1,3,1,1.0,,,1.0,,,,,1.0,,,,,1.0,,,,,,35020,,,,,,,,,,,1,,,3,,,,,,,,,,,,,,,,
7256,2018.0,34030,1,0,0,4.0,0.0,114059.5238095238,,4.0,1,24,1,35,"2,17",1,"14,1,4",3,3.0,,,,1.0,,,,,,,,,,,,,,1.0,34030,,,,,,,,,,,1,,,14,1,4,,,,,,,,,,,,,,
7257,2018.0,35030,1,0,0,2.0,0.0,30000.0,,4.0,1,54,1,35,"1,6",1,"2,8",3,3.0,,,1.0,,,,,1.0,,,,,,,,,,,35030,,,,,,,,,,,1,,,2,8,,,,,,,,,,,,,,,
7258,2018.0,35060,1,0,0,2.0,1.0,45000.0,,4.0,2,52,4,35,2,1,8,1,1.0,,,,1.0,,,,,,,,,,,,,,,35060,,,,,,,,,,,1,,,8,,,,,,,,,,,,,,,,
7259,2018.0,36030,1,0,0,3.0,2.0,50000.0,,4.0,2,38,4,35,9,1,"8,14,1",1,1.0,,,,,,,,,,,1.0,,,,,,,,36030,,,,,,,,,,,1,,,8,14,1,,,,,,,,,,,,,,
7260,2018.0,25040,1,0,0,2.0,0.0,80000.0,,4.0,2,60,5,35,2,1,"7,12",3,3.0,,,,1.0,,,,,,,,,,,,,,,25040,,,,,,,,,,,1,,,7,12,,,,,,,,,,,,,,,
7261,2018.0,36020,1,0,0,3.0,0.0,90000.0,,4.0,2,22,5,35,6,1,8,3,3.0,,,,,,,,1.0,,,,,,,,,,,36020,,,,,,,,,,,1,,,8,,,,,,,,,,,,,,,,
7262,2018.0,36040,1,0,0,1.0,,92000.0,,4.0,1,45,5,35,"2,6",1,8,,,,,,1.0,,,,1.0,,,,,,,,,,,36040,,,,,,,,,,,1,,,8,,,,,,,,,,,,,,,,
7263,2018.0,35040,1,0,0,3.0,0.0,58969.072164948455,,4.0,1,27,10,35,1,1,"1,2,4",3,3.0,,,1.0,,,,,,,,,,,,,,,,35040,,,,,,,,,,,1,,,1,2,4,,,,,,,,,,,,,,
7264,2018.0,35040,1,0,0,4.0,0.0,56037.73584905661,,5.0,2,52,10,35,"1,6",1,"2,1",1,1.0,,,1.0,,,,,1.0,,,,,,,,,,,35040,,,,,,,,,,,1,,,2,1,,,,,,,,,,,,,,,
7265,2018.0,36350,1,0,0,3.0,0.0,47000.0,,4.0,2,28,4,35,"2,11",1,"2,8",4,4.0,,,,1.0,,,,,,,,,1.0,,,,,,36350,,,,,,,,,,,1,,,2,8,,,,,,,,,,,,,,,
7266,2018.0,35030,1,0,0,4.0,0.0,40999.99999999999,,4.0,2,52,4,35,6,1,11,3,3.0,,,,,,,,1.0,,,,,,,,,,,35030,,,,,,,,,,,1,,,11,,,,,,,,,,,,,,,,
7267,2018.0,21090,1,1,11,3.0,0.0,120000.0,,5.0,2,54,7,35,"5,11",1,5,1,1.0,,,,,,,1.0,,,,,,1.0,,,,,,21090,,,,,,,,,,,1,,,5,,,11.0,,,,,,,,,,,,,
7268,2018.0,35330,1,0,0,2.0,0.0,100000.0,,4.0,2,61,6,35,"1,2,11",1,"2,8,1",1,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,35330,,,,,,,,,,,1,,,2,8,1,,,,,,,,,,,,,,
7269,2018.0,36460,1,0,0,4.0,2.0,156521.73913043478,,4.0,1,45,6,35,"1,2,4,16",1,"2,8,12",1,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,36460,,,,,,,,,,,1,,,2,8,12,,,,,,,,,,,,,,
7270,2018.0,36010,1,0,0,6.0,0.0,120000.0,,4.0,2,27,6,35,"1,2,11",1,"2,8,1",3,3.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,36010,,,,,,,,,,,1,,,2,8,1,,,,,,,,,,,,,,
7271,2018.0,24020,1,1,11,4.0,0.0,181818.1818181818,,4.0,2,72,7,35,"1,6,11",1,"4,3,14",1,1.0,,,1.0,,,,,1.0,,,,,1.0,,,,,,24020,,,,,,,,,,,1,,,4,3,14,11.0,,,,,,,,,,,,,
7272,2018.0,38050,1,1,11,4.0,0.0,198620.6896551724,,4.0,1,54,7,35,"2,6,11",1,"2,8,11",1,1.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,38050,,,,,,,,,,,1,,,2,8,11,11.0,,,,,,,,,,,,,
7273,2018.0,36460,1,0,0,4.0,2.0,156521.73913043478,,4.0,1,36,6,35,"1,2,11,16",1,"2,8,1",1,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,36460,,,,,,,,,,,1,,,2,8,1,,,,,,,,,,,,,,
7274,2018.0,35380,1,0,0,2.0,0.0,116666.66666666669,,4.0,1,55,6,35,"1,2,11",1,"2,1,8",1,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,35380,,,,,,,,,,,1,,,2,1,8,,,,,,,,,,,,,,
7276,2018.0,34030,1,1,1,3.0,0.0,141095.8904109589,,5.0,1,26,11,35,"1,6",1,"4,2,14",3,3.0,,,1.0,,,,,1.0,,,,,,,,,,,34030,,,,,,,,,,,1,,,4,2,14,1.0,,,,,,,,,,,,,
7277,2018.0,21100,1,0,0,4.0,0.0,105454.54545454546,,5.0,2,19,11,35,"1,2",6,"12,11,8",3,3.0,,,1.0,1.0,,,,,,,,,,,,,,,21100,,,,,,,,,,,6,,,12,11,8,,,,,,,,,,,,,,
7278,2018.0,"35010,35040",2,"0,0",11,4.0,0.0,48000.0,,5.0,2,53,11,35,"1,2,6",1,"14,11,3",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,35010,35040.0,,,,,,,,,,1,,,14,11,3,0.0,0.0,,,,,,,,,,,,
7279,2018.0,35020,1,0,0,5.0,0.0,27575.75757575758,,4.0,2,72,11,35,"1,2,6",1,"8,3,1",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,35020,,,,,,,,,,,1,,,8,3,1,,,,,,,,,,,,,,
7280,2018.0,35380,1,0,0,2.0,0.0,100000.0,,4.0,2,61,6,35,"1,2,11",1,"2,1,8",1,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,35380,,,,,,,,,,,1,,,2,1,8,,,,,,,,,,,,,,
7281,2018.0,36480,1,1,11,4.0,2.0,159999.99999999997,,4.0,2,38,6,35,"1,2,4,11",1,"2,1,8",1,1.0,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,36480,,,,,,,,,,,1,,,2,1,8,11.0,,,,,,,,,,,,,
7282,2018.0,36400,1,0,0,4.0,2.0,120000.0,,4.0,1,42,6,35,"1,2,11",1,"2,1,8",1,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,36400,,,,,,,,,,,1,,,2,1,8,,,,,,,,,,,,,,
7283,2018.0,32060,1,1,1,2.0,0.0,235102.0408163265,,5.0,1,64,11,35,"1,2,6",1,"12,8,1",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,32060,,,,,,,,,,,1,,,12,8,1,1.0,,,,,,,,,,,,,
7284,2018.0,36360,1,0,0,3.0,1.0,70000.0,,4.0,1,40,10,35,1,1,"9,11",1,1.0,,,1.0,,,,,,,,,,,,,,,,36360,,,,,,,,,,,1,,,9,11,,,,,,,,,,,,,,,
7285,2018.0,39020,1,3,"1,3,4",2.0,0.0,688524.5901639344,,5.0,1,60,11,35,"1,2,6","3,8","3,12,2",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,39020,,,,,,,,,,,3,8,,3,12,2,1.0,3.0,4.0,,,,,,,,,,,
7286,2018.0,35020,1,0,0,5.0,0.0,60000.0,,4.0,1,26,8,35,"2,6",1,"2,4",3,3.0,,,,1.0,,,,1.0,,,,,,,,,,,35020,,,,,,,,,,,1,,,2,4,,,,,,,,,,,,,,,
7287,2018.0,35050,1,0,0,4.0,0.0,50000.0,,4.0,2,43,8,35,"1,2",1,"9,8,3",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,35050,,,,,,,,,,,1,,,9,8,3,,,,,,,,,,,,,,
7288,2018.0,35030,1,0,0,2.0,0.0,40000.0,,4.0,1,52,5,35,"1,4,6",1,"1,11,5",1,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,35030,,,,,,,,,,,1,,,1,11,5,,,,,,,,,,,,,,
7289,2018.0,35010,1,0,0,4.0,0.0,30000.0,,5.0,2,43,5,35,"2,8",1,"2,7,8",1,1.0,,,,1.0,,,,,,1.0,,,,,,,,,35010,,,,,,,,,,,1,,,2,7,8,,,,,,,,,,,,,,
7290,2018.0,36400,1,0,0,4.0,0.0,50000.0,,5.0,2,65,5,35,"1,2,6",1,"1,11,14",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,36400,,,,,,,,,,,1,,,1,11,14,,,,,,,,,,,,,,
7291,2018.0,36330,1,0,0,4.0,0.0,15000.0,,4.0,1,46,5,35,"2,4,6",1,"2,1,8",1,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,36330,,,,,,,,,,,1,,,2,1,8,,,,,,,,,,,,,,
7292,2018.0,35310,1,1,1,6.0,1.0,105000.0,,4.0,2,70,6,35,"1,6",1,"2,1",1,1.0,,,1.0,,,,,1.0,,,,,,,,,,,35310,,,,,,,,,,,1,,,2,1,,1.0,,,,,,,,,,,,,
7294,2018.0,36020,1,1,1,4.0,2.0,200000.0,,5.0,1,34,7,35,"1,2",1,"8,7,2",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,36020,,,,,,,,,,,1,,,8,7,2,1.0,,,,,,,,,,,,,
7295,2018.0,35380,1,0,0,6.0,2.0,80000.0,,4.0,1,67,7,35,"1,2",1,"8,1,2",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,35380,,,,,,,,,,,1,,,8,1,2,,,,,,,,,,,,,,
7296,2018.0,35050,1,1,1,4.0,0.0,95000.0,,4.0,1,27,4,35,"1,6",1,"4,11,2",3,3.0,,,1.0,,,,,1.0,,,,,,,,,,,35050,,,,,,,,,,,1,,,4,11,2,1.0,,,,,,,,,,,,,
7297,2018.0,36020,1,1,1,2.0,0.0,145000.0,,4.0,1,54,4,35,"2,9,11",1,"2,1,8",1,1.0,,,,1.0,,,,,,,1.0,,1.0,,,,,,36020,,,,,,,,,,,1,,,2,1,8,1.0,,,,,,,,,,,,,
7299,2018.0,35040,1,0,0,4.0,0.0,50000.0,,4.0,2,65,10,35,"1,2,11",1,"2,8,1",3,3.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,35040,,,,,,,,,,,1,,,2,8,1,,,,,,,,,,,,,,
7300,2018.0,35040,1,0,0,4.0,2.0,40000.0,,4.0,1,47,10,35,"1,2",1,"2,1,8",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,35040,,,,,,,,,,,1,,,2,1,8,,,,,,,,,,,,,,
7301,2018.0,35320,1,0,0,4.0,2.0,100000.0,,4.0,2,36,10,35,"1,2,11",1,"2,1,8",1,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,35320,,,,,,,,,,,1,,,2,1,8,,,,,,,,,,,,,,
7302,2018.0,35010,1,0,0,15.0,0.0,90867.5799086758,,5.0,1,64,11,35,"3,6",1,"8,14,5",3,3.0,,,,,1.0,,,1.0,,,,,,,,,,,35010,,,,,,,,,,,1,,,8,14,5,,,,,,,,,,,,,,
7303,2018.0,35380,1,0,0,3.0,0.0,80000.0,,5.0,2,62,11,35,"2,6",1,"2,8,1",1,1.0,,,,1.0,,,,1.0,,,,,,,,,,,35380,,,,,,,,,,,1,,,2,8,1,,,,,,,,,,,,,,
7304,2018.0,35020,1,0,0,3.0,0.0,43000.0,,4.0,2,66,4,35,1,1,8,3,3.0,,,1.0,,,,,,,,,,,,,,,,35020,,,,,,,,,,,1,,,8,,,,,,,,,,,,,,,,
7305,2018.0,36030,1,0,0,4.0,0.0,55000.0,,4.0,2,71,4,35,1,1,8,3,3.0,,,1.0,,,,,,,,,,,,,,,,36030,,,,,,,,,,,1,,,8,,,,,,,,,,,,,,,,
7306,2018.0,36010,1,0,0,4.0,0.0,50000.0,,5.0,1,52,4,35,"2,6,11",1,"2,11,8",1,1.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,36010,,,,,,,,,,,1,,,2,11,8,,,,,,,,,,,,,,
7307,2018.0,35010,1,0,0,2.0,0.0,50000.0,,4.0,1,35,4,35,"2,9,11",1,"2,11,8",3,3.0,,,,1.0,,,,,,,1.0,,1.0,,,,,,35010,,,,,,,,,,,1,,,2,11,8,,,,,,,,,,,,,,
7308,2018.0,36310,1,0,0,6.0,1.0,29429.42942942944,,5.0,1,69,7,35,"1,2",1,"3,4,2",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,36310,,,,,,,,,,,1,,,3,4,2,,,,,,,,,,,,,,
7309,2018.0,36400,1,0,0,4.0,2.0,65454.545454545456,,5.0,2,38,1,35,"1,2",1,"1,2,8",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,36400,,,,,,,,,,,1,,,1,2,8,,,,,,,,,,,,,,
7310,2018.0,36400,1,0,0,8.0,2.0,97777.7777777778,,5.0,2,52,1,35,"1,2,6",1,"2,1","1,2",1.0,2.0,,1.0,1.0,,,,1.0,,,,,,,,,,,36400,,,,,,,,,,,1,,,2,1,,,,,,,,,,,,,,,
7311,2018.0,35020,1,0,0,3.0,0.0,30000.0,,4.0,1,69,1,35,"2,16",1,8,3,3.0,,,,1.0,,,,,,,,,,,,,1.0,,35020,,,,,,,,,,,1,,,8,,,,,,,,,,,,,,,,
7312,2018.0,36020,1,0,0,4.0,0.0,50000.0,,4.0,1,47,8,35,"1,11",1,"8,5",1,1.0,,,1.0,,,,,,,,,,1.0,,,,,,36020,,,,,,,,,,,1,,,8,5,,,,,,,,,,,,,,,
7313,2018.0,36310,1,0,0,6.0,0.0,80000.0,,5.0,2,64,3,35,"1,2,6,11","1,8","11,12,2",5,5.0,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,36310,,,,,,,,,,,1,8,,11,12,2,,,,,,,,,,,,,,
7314,2018.0,35040,1,0,0,3.0,0.0,30000.0,,5.0,1,30,3,35,"1,2,6",1,"1,4,9",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,35040,,,,,,,,,,,1,,,1,4,9,,,,,,,,,,,,,,
7315,2018.0,35020,1,0,0,3.0,0.0,50000.0,,4.0,2,70,12,35,"1,2",1,"4,14,5",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,35020,,,,,,,,,,,1,,,4,14,5,,,,,,,,,,,,,,
7316,2018.0,36020,1,0,0,2.0,0.0,96183.20610687025,,4.0,1,57,12,35,"1,9",1,"14,12",1,1.0,,,1.0,,,,,,,,1.0,,,,,,,,36020,,,,,,,,,,,1,,,14,12,,,,,,,,,,,,,,,
7317,2018.0,21090,1,1,1,4.0,0.0,187878.7878787879,,4.0,1,25,12,35,"1,15","6,10","6,2,7",3,3.0,,,1.0,,,,,,,,,,,,,1.0,,,21090,,,,,,,,,,,6,10,,6,2,7,1.0,,,,,,,,,,,,,
7318,2018.0,21090,1,1,1,4.0,1.0,192857.14285714287,,4.0,2,42,12,35,"1,2,15",1,"4,1,5",1,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,21090,,,,,,,,,,,1,,,4,1,5,1.0,,,,,,,,,,,,,
