,year,target_area,no_of_place,sleepnights,accommodation,number_of_ppl,number_of_children,cost_total_trip,cost_total_per_person,satisfied,sex,age,month,living_area,target_beforesplit,transportation,reason,relationship_beforesplit,relationship1,relationship2,relationship3,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_14,target_15,target_16,target_17,target_area1,target_area2,target_area3,target_area4,target_area5,target_area6,target_area7,target_area8,target_area9,target_area10,target_area11,transportation1,transportation2,transportation3,reason1,reason2,reason3,accommodation_1,accommodation_2,accommodation_3,accommodation_4,accommodation_5,accommodation_6,accommodation_7,accommodation_8,accommodation_9,accommodation_10,accommodation_11,accommodation_12,accommodation_13,accommodation_14
7002,2019.0,"11010,11190,11140",3,1,9,3.0,0.0,330000.0,,5.0,2,2,1,25,"2,6,9,17","2,5,6","14,2,5",3,3.0,,,,1.0,,,,1.0,,,1.0,,,,,,,1.0,11010,11190.0,11140.0,,,,,,,,,2,5,6,14,2,5,9.0,,,,,,,,,,,,,
7003,2019.0,34030,1,1,4,2.0,0.0,384000.0,,4.0,2,2,8,25,"1,3,6",1,"14,6,5",3,3.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,34030,,,,,,,,,,,1,,,14,6,5,4.0,,,,,,,,,,,,,
7004,2019.0,34030,1,1,10,3.0,0.0,228000.0,,4.0,1,2,8,25,"1,2,6",1,"9,11,2",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,34030,,,,,,,,,,,1,,,9,11,2,10.0,,,,,,,,,,,,,
7005,2019.0,29010,1,0,0,2.0,0.0,47000.0,,5.0,2,5,8,25,"1,2,6",1,"4,5,11",4,4.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,29010,,,,,,,,,,,1,,,4,5,11,,,,,,,,,,,,,,
7006,2019.0,34330,1,0,0,5.0,0.0,250000.0,,4.0,2,4,8,25,"1,6,16",1,"3,5,12",5,5.0,,,1.0,,,,,1.0,,,,,,,,,1.0,,34330,,,,,,,,,,,1,,,3,5,12,,,,,,,,,,,,,,
7007,2019.0,"34050,33360",2,"0,1",10,4.0,2.0,250000.0,,4.0,1,4,8,25,"1,6",1,"4,1,5",1,1.0,,,1.0,,,,,1.0,,,,,,,,,,,34050,33360.0,,,,,,,,,,1,,,4,1,5,0.0,10.0,,,,,,,,,,,,
7008,2019.0,21090,1,2,4,2.0,0.0,500000.0,,4.0,1,3,8,25,"1,6",1,"2,4,6",1,1.0,,,1.0,,,,,1.0,,,,,,,,,,,21090,,,,,,,,,,,1,,,2,4,6,4.0,4.0,,,,,,,,,,,,
7009,2019.0,"21090,21140,21310",3,2,1,3.0,1.0,479980.0,,4.0,1,3,2,25,"1,2,6",1,"11,3,2",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,21090,21140.0,21310.0,,,,,,,,,1,,,11,3,2,1.0,1.0,,,,,,,,,,,,
7010,2019.0,36020,1,1,2,3.0,0.0,253020.0,,4.0,2,4,2,25,"2,8","2,5","7,8,1",1,1.0,,,,1.0,,,,,,1.0,,,,,,,,,36020,,,,,,,,,,,2,5,,7,8,1,2.0,,,,,,,,,,,,,
7011,2019.0,36060,1,1,1,3.0,1.0,320010.0,,4.0,2,3,2,25,"1,2",1,"2,14,12",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,36060,,,,,,,,,,,1,,,2,14,12,1.0,,,,,,,,,,,,,
7012,2019.0,23310,1,0,0,1.0,,75000.0,,4.0,2,2,2,25,8,1,7,,,,,,,,,,,,1.0,,,,,,,,,23310,,,,,,,,,,,1,,,7,,,,,,,,,,,,,,,,
7014,2019.0,11010,1,1,8,1.0,,308000.0,,5.0,2,6,9,25,"2,6,9",1,"2,1,8",,,,,,1.0,,,,1.0,,,1.0,,,,,,,,11010,,,,,,,,,,,1,,,2,1,8,8.0,,,,,,,,,,,,,
7015,2019.0,34010,1,0,0,3.0,1.0,51500.0,,4.0,2,1,3,25,"1,4",1,"2,5,14",1,1.0,,,1.0,,,1.0,,,,,,,,,,,,,34010,,,,,,,,,,,1,,,2,5,14,,,,,,,,,,,,,,
7016,2019.0,34040,1,0,0,3.0,0.0,54000.0,,4.0,2,7,3,25,"1,2",1,"2,11,4",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,34040,,,,,,,,,,,1,,,2,11,4,,,,,,,,,,,,,,
7017,2019.0,"11030,31100",2,"0,0",,4.0,0.0,86000.0,,4.0,2,2,3,25,"9,12",1,"14,2",3,3.0,,,,,,,,,,,1.0,,,1.0,,,,,11030,31100.0,,,,,,,,,,1,,,14,2,,0.0,0.0,,,,,,,,,,,,
7018,2019.0,34330,1,1,4,5.0,1.0,545000.0,,4.0,2,7,4,25,"1,2,4,6,8",1,"2,6,1",1,1.0,,,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,34330,,,,,,,,,,,1,,,2,6,1,4.0,,,,,,,,,,,,,
7019,2019.0,31190,1,0,0,4.0,1.0,297000.0,,4.0,1,1,4,25,"1,2,5",1,"10,14,3",1,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,31190,,,,,,,,,,,1,,,10,14,3,,,,,,,,,,,,,,
7020,2019.0,34020,1,0,0,4.0,2.0,101990.0,,4.0,1,3,4,25,"1,2,4,12",1,"13,10,2",1,1.0,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,34020,,,,,,,,,,,1,,,13,10,2,,,,,,,,,,,,,,
7021,2019.0,"29010,34380",2,"0,1",11,5.0,1.0,340000.0,,4.0,1,5,4,25,"1,2,5,6,11",1,"2,1,12",1,1.0,,,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,29010,34380.0,,,,,,,,,,1,,,2,1,12,0.0,11.0,,,,,,,,,,,,
7022,2019.0,"21090,32040",2,"1,1",4,4.0,2.0,530000.0,,5.0,2,3,4,25,"1,2,6,8,16",1,"2,4,6",1,1.0,,,1.0,1.0,,,,1.0,,1.0,,,,,,,1.0,,21090,32040.0,,,,,,,,,,1,,,2,4,6,4.0,4.0,,,,,,,,,,,,
7023,2019.0,33380,1,0,0,2.0,0.0,263200.0,,5.0,1,2,10,25,"1,3",1,"8,3,10",3,3.0,,,1.0,,1.0,,,,,,,,,,,,,,33380,,,,,,,,,,,1,,,8,3,10,,,,,,,,,,,,,,
7024,2019.0,37020,1,1,9,4.0,0.0,158800.0,,4.0,2,2,10,25,"2,4,15","2,6","1,2",3,3.0,,,,1.0,,1.0,,,,,,,,,,1.0,,,37020,,,,,,,,,,,2,6,,1,2,,9.0,,,,,,,,,,,,,
7025,2019.0,31370,1,0,0,3.0,0.0,226780.0,,4.0,2,4,10,25,"1,2,16",1,"2,12,14",3,3.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,31370,,,,,,,,,,,1,,,2,12,14,,,,,,,,,,,,,,
7026,2019.0,39010,1,1,1,4.0,0.0,1037000.0,,4.0,2,5,10,25,"1,2,6","3,8,4","1,3",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,39010,,,,,,,,,,,3,8,4,1,3,,1.0,,,,,,,,,,,,,
7027,2019.0,34380,1,0,0,4.0,0.0,60400.0,,4.0,2,7,5,25,"1,6",1,"14,5,1",1,1.0,,,1.0,,,,,1.0,,,,,,,,,,,34380,,,,,,,,,,,1,,,14,5,1,,,,,,,,,,,,,,
7028,2019.0,37090,1,0,0,4.0,0.0,125000.0,,4.0,1,5,5,25,"1,4,6",1,"2,5,14",5,5.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,37090,,,,,,,,,,,1,,,2,5,14,,,,,,,,,,,,,,
7029,2019.0,11240,1,0,0,3.0,0.0,150000.0,,4.0,2,2,5,25,"2,5",1,"1,2",3,3.0,,,,1.0,,,1.0,,,,,,,,,,,,11240,,,,,,,,,,,1,,,1,2,,,,,,,,,,,,,,,
7030,2019.0,34020,1,0,0,3.0,0.0,67010.0,,4.0,2,7,11,25,"2,8",1,"7,4",1,1.0,,,,1.0,,,,,,1.0,,,,,,,,,34020,,,,,,,,,,,1,,,7,4,,,,,,,,,,,,,,,
7031,2019.0,34310,1,0,0,2.0,0.0,71000.0,,4.0,2,5,11,25,"2,6",1,"1,14",1,1.0,,,,1.0,,,,1.0,,,,,,,,,,,34310,,,,,,,,,,,1,,,1,14,,,,,,,,,,,,,,,
7032,2019.0,34030,1,0,0,2.0,0.0,264000.0,,5.0,1,3,11,25,"1,2,8",1,"1,5,3",3,3.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,34030,,,,,,,,,,,1,,,1,5,3,,,,,,,,,,,,,,
7033,2019.0,35330,1,0,0,2.0,0.0,103000.0,,4.0,2,6,11,25,"2,6",1,"1,3",1,1.0,,,,1.0,,,,1.0,,,,,,,,,,,35330,,,,,,,,,,,1,,,1,3,,,,,,,,,,,,,,,
7034,2019.0,29010,1,0,0,2.0,0.0,48000.0,,4.0,1,4,11,25,1,1,11,4,4.0,,,1.0,,,,,,,,,,,,,,,,29010,,,,,,,,,,,1,,,11,,,,,,,,,,,,,,,,
7035,2019.0,34020,1,0,0,4.0,0.0,64000.0,,5.0,2,3,6,25,"1,2",1,"4,11",3,3.0,,,1.0,1.0,,,,,,,,,,,,,,,34020,,,,,,,,,,,1,,,4,11,,,,,,,,,,,,,,,
7036,2019.0,34310,1,0,0,3.0,0.0,90000.0,,5.0,2,7,6,25,"1,2",1,"5,2",3,3.0,,,1.0,1.0,,,,,,,,,,,,,,,34310,,,,,,,,,,,1,,,5,2,,,,,,,,,,,,,,,
7037,2019.0,34030,1,1,11,4.0,0.0,173000.0,,4.0,1,2,7,25,"1,2,6",1,"1,2,4",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,34030,,,,,,,,,,,1,,,1,2,4,11.0,,,,,,,,,,,,,
7038,2019.0,34020,1,0,0,3.0,0.0,50000.0,,4.0,1,3,7,25,"1,6",1,"1,5",1,1.0,,,1.0,,,,,1.0,,,,,,,,,,,34020,,,,,,,,,,,1,,,1,5,,,,,,,,,,,,,,,
7039,2019.0,34340,1,0,0,4.0,0.0,68000.0,,4.0,2,3,7,25,"5,6",1,"4,1,5",3,3.0,,,,,,,1.0,1.0,,,,,,,,,,,34340,,,,,,,,,,,1,,,4,1,5,,,,,,,,,,,,,,
7040,2019.0,35010,1,0,0,2.0,0.0,51000.0,,4.0,2,2,7,25,"2,9",1,"4,1,8",3,3.0,,,,1.0,,,,,,,1.0,,,,,,,,35010,,,,,,,,,,,1,,,4,1,8,,,,,,,,,,,,,,
7041,2019.0,34380,1,2,3,6.0,0.0,268000.0,,4.0,2,5,7,25,"1,6",1,"5,2,14",1,1.0,,,1.0,,,,,1.0,,,,,,,,,,,34380,,,,,,,,,,,1,,,5,2,14,3.0,3.0,,,,,,,,,,,,
7042,2019.0,39010,1,2,1,3.0,0.0,903990.0,,4.0,1,5,12,25,"1,6","3,7,4","8,1,3",1,1.0,,,1.0,,,,,1.0,,,,,,,,,,,39010,,,,,,,,,,,3,7,4,8,1,3,1.0,1.0,,,,,,,,,,,,
7043,2019.0,31190,1,0,0,2.0,0.0,223000.0,,5.0,1,2,12,25,5,"7,10","2,12,5",3,3.0,,,,,,,1.0,,,,,,,,,,,,31190,,,,,,,,,,,7,10,,2,12,5,,,,,,,,,,,,,,
7044,2019.0,35010,1,0,0,4.0,0.0,205200.0,,4.0,1,4,12,25,"2,15",1,"2,1",1,1.0,,,,1.0,,,,,,,,,,,,1.0,,,35010,,,,,,,,,,,1,,,2,1,,,,,,,,,,,,,,,
7045,2019.0,34030,1,1,12,3.0,0.0,132990.0,,4.0,2,7,12,25,"1,2,6",1,"5,3",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,34030,,,,,,,,,,,1,,,5,3,,12.0,,,,,,,,,,,,,
7046,2019.0,21090,1,1,2,2.0,0.0,206000.0,,4.0,2,2,12,25,"1,2,15","10,5,2","8,1",3,3.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,21090,,,,,,,,,,,10,5,2,8,1,,2.0,,,,,,,,,,,,,
7047,2019.0,33020,1,0,0,4.0,0.0,166400.0,,4.0,2,4,12,25,"1,6,8",1,"5,8,4",1,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,33020,,,,,,,,,,,1,,,5,8,4,,,,,,,,,,,,,,
7048,2019.0,"31230,37020",2,"0,0",,3.0,0.0,180000.0,,4.0,2,5,12,25,4,1,"3,5",1,1.0,,,,,,1.0,,,,,,,,,,,,,31230,37020.0,,,,,,,,,,1,,,3,5,,0.0,0.0,,,,,,,,,,,,
7049,2019.0,32060,1,1,4,4.0,0.0,209000.0,,4.0,2,7,8,25,"1,2,6",1,"2,1,5",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,32060,,,,,,,,,,,1,,,2,1,5,4.0,,,,,,,,,,,,,
7050,2019.0,34380,1,0,0,4.0,0.0,180000.0,,4.0,1,5,8,25,"1,6",1,"2,1",1,1.0,,,1.0,,,,,1.0,,,,,,,,,,,34380,,,,,,,,,,,1,,,2,1,,,,,,,,,,,,,,,
7051,2019.0,35330,1,0,0,4.0,0.0,43000.0,,4.0,2,3,8,25,1,1,"2,3",3,3.0,,,1.0,,,,,,,,,,,,,,,,35330,,,,,,,,,,,1,,,2,3,,,,,,,,,,,,,,,
7052,2019.0,34060,1,1,11,4.0,0.0,84000.0,,4.0,2,5,8,25,"1,6",1,"4,11,6",3,3.0,,,1.0,,,,,1.0,,,,,,,,,,,34060,,,,,,,,,,,1,,,4,11,6,11.0,,,,,,,,,,,,,
7053,2019.0,33040,1,0,0,2.0,0.0,62600.0,,4.0,1,1,8,25,"2,6",1,"3,5",1,1.0,,,,1.0,,,,1.0,,,,,,,,,,,33040,,,,,,,,,,,1,,,3,5,,,,,,,,,,,,,,,
7054,2019.0,34030,1,0,0,2.0,0.0,81000.0,,4.0,1,2,8,25,"1,6",1,"3,2,1",3,3.0,,,1.0,,,,,1.0,,,,,,,,,,,34030,,,,,,,,,,,1,,,3,2,1,,,,,,,,,,,,,,
7055,2019.0,34370,1,0,0,8.0,0.0,170000.0,,4.0,2,1,9,25,"1,2",1,2,1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,34370,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,
7056,2019.0,"34370,34080",2,"0,0",,25.0,0.0,44000.0,,4.0,1,5,9,25,1,7,"4,2",5,5.0,,,1.0,,,,,,,,,,,,,,,,34370,34080.0,,,,,,,,,,7,,,4,2,,0.0,0.0,,,,,,,,,,,,
7057,2019.0,34310,1,0,0,10.0,1.0,190000.0,,4.0,1,2,9,25,"1,2",1,"2,4",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,34310,,,,,,,,,,,1,,,2,4,,,,,,,,,,,,,,,
7058,2019.0,"33380,33030",2,2,3,4.0,0.0,345000.0,,4.0,2,2,9,25,"1,4,6",1,"2,5",1,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,33380,33030.0,,,,,,,,,,1,,,2,5,,3.0,3.0,,,,,,,,,,,,
7059,2019.0,"34020,34050",2,"0,0",,20.0,0.0,108000.0,,4.0,2,5,9,25,"1,4",7,2,5,5.0,,,1.0,,,1.0,,,,,,,,,,,,,34020,34050.0,,,,,,,,,,7,,,2,,,0.0,0.0,,,,,,,,,,,,
7060,2019.0,33320,1,0,0,2.0,0.0,38000.0,,4.0,1,6,1,25,"1,2",1,"2,14",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,33320,,,,,,,,,,,1,,,2,14,,,,,,,,,,,,,,,
7061,2019.0,34030,1,0,0,4.0,0.0,92000.0,,4.0,2,4,1,25,"1,2",1,"8,2",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,34030,,,,,,,,,,,1,,,8,2,,,,,,,,,,,,,,,
7062,2019.0,31270,1,1,4,3.0,0.0,499980.0,,4.0,2,6,10,25,"1,2,6",1,"6,14,1",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,31270,,,,,,,,,,,1,,,6,14,1,4.0,,,,,,,,,,,,,
7063,2019.0,"21010,21090",2,0,0,3.0,0.0,300000.0,,4.0,2,5,10,25,"1,2,15","5,2,10","8,3,14",3,3.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,21010,21090.0,,,,,,,,,,5,2,10,8,3,14,,,,,,,,,,,,,,
7064,2019.0,34030,1,0,0,5.0,0.0,495000.0,,4.0,1,5,10,25,"1,2,3,6",1,"14,8,1",3,3.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,34030,,,,,,,,,,,1,,,14,8,1,,,,,,,,,,,,,,
7065,2019.0,"36020,36030,35020",3,2,"4,7",2.0,0.0,406000.0,,4.0,1,3,10,25,"2,4,6",1,"14,2,1",3,3.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,36020,36030.0,35020.0,,,,,,,,,1,,,14,2,1,4.0,7.0,,,,,,,,,,,,
7066,2019.0,35010,1,0,0,2.0,0.0,102000.0,,4.0,2,2,10,25,"2,6,15","6,10","2,1,9",3,3.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,35010,,,,,,,,,,,6,10,,2,1,9,,,,,,,,,,,,,,
7067,2019.0,35040,1,0,0,40.0,0.0,1200000.0,,4.0,2,5,11,25,1,7,"1,2",5,5.0,,,1.0,,,,,,,,,,,,,,,,35040,,,,,,,,,,,7,,,1,2,,,,,,,,,,,,,,,
7068,2019.0,34060,1,0,0,3.0,0.0,60000.0,,4.0,1,2,11,25,1,1,"14,4,2",3,3.0,,,1.0,,,,,,,,,,,,,,,,34060,,,,,,,,,,,1,,,14,4,2,,,,,,,,,,,,,,
7069,2019.0,34020,1,0,0,3.0,0.0,27990.0,,4.0,2,1,11,25,1,6,"2,9",3,3.0,,,1.0,,,,,,,,,,,,,,,,34020,,,,,,,,,,,6,,,2,9,,,,,,,,,,,,,,,
7070,2019.0,34020,1,0,0,3.0,0.0,68490.0,,5.0,2,6,11,25,1,1,"14,4,1",3,3.0,,,1.0,,,,,,,,,,,,,,,,34020,,,,,,,,,,,1,,,14,4,1,,,,,,,,,,,,,,
7071,2019.0,34020,1,0,0,2.0,0.0,47500.0,,4.0,2,2,11,25,1,6,"5,2",3,3.0,,,1.0,,,,,,,,,,,,,,,,34020,,,,,,,,,,,6,,,5,2,,,,,,,,,,,,,,,
7072,2019.0,"34360,33320",2,"0,0",,4.0,0.0,100000.0,,4.0,2,3,11,25,"1,2",1,"5,1",3,3.0,,,1.0,1.0,,,,,,,,,,,,,,,34360,33320.0,,,,,,,,,,1,,,5,1,,0.0,0.0,,,,,,,,,,,,
7073,2019.0,32030,1,2,3,2.0,0.0,410000.0,,4.0,1,3,3,25,"1,2,4,6",1,"14,5,1",1,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,32030,,,,,,,,,,,1,,,14,5,1,3.0,3.0,,,,,,,,,,,,
7074,2019.0,38350,1,1,6,2.0,0.0,310500.0,,4.0,2,3,3,25,"1,2,5",1,"2,11,4",3,3.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,38350,,,,,,,,,,,1,,,2,11,4,6.0,,,,,,,,,,,,,
7075,2019.0,37010,1,1,12,1.0,,350000.0,,4.0,1,2,3,25,"2,8,9","6,10","7,5,2",,,,,,1.0,,,,,,1.0,1.0,,,,,,,,37010,,,,,,,,,,,6,10,,7,5,2,12.0,,,,,,,,,,,,,
7077,2019.0,29010,1,0,0,3.0,1.0,90010.0,,3.0,1,3,12,25,"1,5,6",1,"2,8,3",1,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,29010,,,,,,,,,,,1,,,2,8,3,,,,,,,,,,,,,,
7078,2019.0,33030,1,1,11,5.0,0.0,387960.0,,4.0,2,5,12,25,"1,2,3,6",1,"2,12,6",1,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,33030,,,,,,,,,,,1,,,2,12,6,11.0,,,,,,,,,,,,,
7079,2019.0,33320,1,0,0,4.0,0.0,60000.0,,4.0,2,1,1,25,"1,2,6",1,"4,11,14",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,33320,,,,,,,,,,,1,,,4,11,14,,,,,,,,,,,,,,
7080,2019.0,21010,1,0,0,2.0,0.0,152000.0,,5.0,1,2,1,25,"2,8","2,6","1,11",3,3.0,,,,1.0,,,,,,1.0,,,,,,,,,21010,,,,,,,,,,,2,6,,1,11,,,,,,,,,,,,,,,
7081,2019.0,"32390,32060,32030",3,2,3,4.0,0.0,683000.0,,5.0,2,4,1,25,"1,2,6,16",1,"1,11,14",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,32390,32060.0,32030.0,,,,,,,,,1,,,1,11,14,3.0,3.0,,,,,,,,,,,,
7082,2019.0,33360,1,0,0,4.0,0.0,191000.0,,4.0,2,6,4,25,"1,2",1,"2,8,9",3,3.0,,,1.0,1.0,,,,,,,,,,,,,,,33360,,,,,,,,,,,1,,,2,8,9,,,,,,,,,,,,,,
7083,2019.0,33040,1,1,12,3.0,0.0,112990.0,,4.0,1,2,4,25,"1,4,6,16","6,10,9","4,2,14",3,3.0,,,1.0,,,1.0,,1.0,,,,,,,,,1.0,,33040,,,,,,,,,,,6,10,9,4,2,14,12.0,,,,,,,,,,,,,
7084,2019.0,11190,1,1,2,2.0,0.0,285000.0,,4.0,2,2,4,25,"1,8,11","6,2","7,1",3,3.0,,,1.0,,,,,,,1.0,,,1.0,,,,,,11190,,,,,,,,,,,6,2,,7,1,,2.0,,,,,,,,,,,,,
7085,2019.0,29010,1,0,0,3.0,0.0,48000.0,,4.0,2,5,5,25,"1,6",1,"4,2,5",1,1.0,,,1.0,,,,,1.0,,,,,,,,,,,29010,,,,,,,,,,,1,,,4,2,5,,,,,,,,,,,,,,
7086,2019.0,24020,1,0,0,1.0,,85000.0,,4.0,1,2,5,25,"1,6,15",6,"5,4",,,,,1.0,,,,,1.0,,,,,,,,1.0,,,24020,,,,,,,,,,,6,,,5,4,,,,,,,,,,,,,,,
7087,2019.0,35330,1,0,0,3.0,1.0,123020.0,,4.0,1,4,2,25,"1,2,5,6",1,"5,1,14",1,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,35330,,,,,,,,,,,1,,,5,1,14,,,,,,,,,,,,,,
7088,2019.0,"21010,21140",2,0,0,4.0,0.0,350000.0,,4.0,2,7,2,25,"1,2,8",1,"1,7","1,2",1.0,2.0,,1.0,1.0,,,,,,1.0,,,,,,,,,21010,21140.0,,,,,,,,,,1,,,1,7,,,,,,,,,,,,,,,
7089,2019.0,36330,1,0,0,8.0,0.0,200000.0,,4.0,2,7,3,25,"1,2,11",1,"1,3,9",5,5.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,36330,,,,,,,,,,,1,,,1,3,9,,,,,,,,,,,,,,
7090,2019.0,35330,1,0,0,12.0,0.0,19000.0,,4.0,2,6,6,25,1,7,"14,2,4",5,5.0,,,1.0,,,,,,,,,,,,,,,,35330,,,,,,,,,,,7,,,14,2,4,,,,,,,,,,,,,,
7091,2019.0,33040,1,0,0,3.0,1.0,153010.0,,4.0,1,3,6,25,"2,6,8",1,"2,4,14",1,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,,,33040,,,,,,,,,,,1,,,2,4,14,,,,,,,,,,,,,,
7092,2019.0,33380,1,0,0,2.0,0.0,62000.0,,4.0,1,4,6,25,1,1,"2,8",1,1.0,,,1.0,,,,,,,,,,,,,,,,33380,,,,,,,,,,,1,,,2,8,,,,,,,,,,,,,,,
7093,2019.0,34330,1,0,0,3.0,0.0,43000.0,,4.0,2,4,6,25,"1,6,16",1,"14,4",1,1.0,,,1.0,,,,,1.0,,,,,,,,,1.0,,34330,,,,,,,,,,,1,,,14,4,,,,,,,,,,,,,,,
7094,2019.0,35010,1,0,0,2.0,0.0,37000.0,,4.0,1,2,6,25,6,1,"3,4",3,3.0,,,,,,,,1.0,,,,,,,,,,,35010,,,,,,,,,,,1,,,3,4,,,,,,,,,,,,,,,
7095,2019.0,29010,1,0,0,2.0,0.0,29000.0,,4.0,2,2,6,25,"1,6",1,4,3,3.0,,,1.0,,,,,1.0,,,,,,,,,,,29010,,,,,,,,,,,1,,,4,,,,,,,,,,,,,,,,
7097,2019.0,"31190,33380",2,"1,1",4,4.0,2.0,450000.0,,4.0,2,4,4,25,"1,2,4,6",1,"6,2,1",1,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,31190,33380.0,,,,,,,,,,1,,,6,2,1,4.0,4.0,,,,,,,,,,,,
7098,2019.0,"21080,31190",2,"0,0",,3.0,0.0,271000.0,,5.0,1,1,4,25,"2,5,11",1,"4,1,2",1,1.0,,,,1.0,,,1.0,,,,,,1.0,,,,,,21080,31190.0,,,,,,,,,,1,,,4,1,2,0.0,0.0,,,,,,,,,,,,
7099,2019.0,38050,1,1,4,3.0,0.0,600030.0,,5.0,1,4,4,25,"1,2,4,6",1,"2,1,12",1,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,38050,,,,,,,,,,,1,,,2,1,12,4.0,,,,,,,,,,,,,
7100,2019.0,11250,1,0,0,2.0,0.0,120000.0,,3.0,1,7,4,25,"1,2,6","6,2","15,5,9",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,11250,,,,,,,,,,,6,2,,15,5,9,,,,,,,,,,,,,,
7101,2019.0,34020,1,0,0,2.0,0.0,105000.0,,4.0,1,2,5,25,"1,4,16","6,10","4,3,1",3,3.0,,,1.0,,,1.0,,,,,,,,,,,1.0,,34020,,,,,,,,,,,6,10,,4,3,1,,,,,,,,,,,,,,
7102,2019.0,32030,1,2,4,5.0,0.0,593010.0,,4.0,1,6,5,25,"2,6,11",1,"12,14,1",1,1.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,32030,,,,,,,,,,,1,,,12,14,1,4.0,4.0,,,,,,,,,,,,
7103,2019.0,29010,1,0,0,3.0,0.0,45000.0,,4.0,1,4,6,25,"1,6",1,"5,4",1,1.0,,,1.0,,,,,1.0,,,,,,,,,,,29010,,,,,,,,,,,1,,,5,4,,,,,,,,,,,,,,,
7104,2019.0,35320,1,0,0,5.0,0.0,70000.0,,4.0,2,4,6,25,"1,2,6",1,"8,1,2",5,5.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,35320,,,,,,,,,,,1,,,8,1,2,,,,,,,,,,,,,,
7105,2019.0,22010,1,0,0,2.0,0.0,190000.0,,4.0,1,2,6,25,"1,2,6",1,"14,4",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,22010,,,,,,,,,,,1,,,14,4,,,,,,,,,,,,,,,
7106,2019.0,35020,1,1,3,4.0,0.0,480000.0,,4.0,1,5,6,25,"1,2,4,6",1,"14,1,4",3,3.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,35020,,,,,,,,,,,1,,,14,1,4,3.0,,,,,,,,,,,,,
7108,2019.0,34030,1,1,3,4.0,0.0,159500.0,,4.0,2,5,7,25,"1,2,6",1,"4,8,2",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,34030,,,,,,,,,,,1,,,4,8,2,3.0,,,,,,,,,,,,,
7109,2019.0,34030,1,1,3,4.0,2.0,235000.0,,4.0,1,3,7,25,"1,2,6",1,"4,1,14",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,34030,,,,,,,,,,,1,,,4,1,14,3.0,,,,,,,,,,,,,
7110,2019.0,34380,1,1,3,3.0,0.0,290000.0,,4.0,1,2,7,25,"1,2,6",1,"4,14,2",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,34380,,,,,,,,,,,1,,,4,14,2,3.0,,,,,,,,,,,,,
