,year,sex,age,age,month,living_area,satisfied,cost_total_trip,number_of_children,number_of_ppl,A6_1,A6_2,A6_3,A6_4,A6_5,A6_6,A6_7,A6_8,A6_9,A6_10,A6_11,A6_12,A6_13,A6_14,D_TRA1_SMONTH,D_TRA2_SMONTH,D_TRA3_SMONTH,D_TRA4_SMONTH,D_TRA5_SMONTH,D_TRA6_SMONTH,D_TRA7_SMONTH,D_TRA8_SMONTH,D_TRA1_1_SPOT1,D_TRA1_1_SPOT2,D_TRA1_1_SPOT3,D_TRA1_1_SPOT4,D_TRA1_1_SPOT5,D_TRA1_1_SPOT6,D_TRA1_1_SPOT7,D_TRA1_1_SPOT8,D_TRA1_1_SPOT9,D_TRA1_1_SPOT10,D_TRA2_1_SPOT1,D_TRA2_1_SPOT2,D_TRA2_1_SPOT3,D_TRA2_1_SPOT4,D_TRA2_1_SPOT5,D_TRA2_1_SPOT6,D_TRA2_1_SPOT7,D_TRA2_1_SPOT8,D_TRA2_1_SPOT9,D_TRA2_1_SPOT10,D_TRA3_1_SPOT1,D_TRA3_1_SPOT2,D_TRA3_1_SPOT3,D_TRA3_1_SPOT4,D_TRA3_1_SPOT5,D_TRA3_1_SPOT6,D_TRA3_1_SPOT7,D_TRA3_1_SPOT8,D_TRA3_1_SPOT9,D_TRA3_1_SPOT10,D_TRA4_1_SPOT1,D_TRA4_1_SPOT2,D_TRA4_1_SPOT3,D_TRA4_1_SPOT4,D_TRA4_1_SPOT5,D_TRA4_1_SPOT6,D_TRA4_1_SPOT7,D_TRA4_1_SPOT8,D_TRA4_1_SPOT9,D_TRA4_1_SPOT10,D_TRA5_1_SPOT1,D_TRA5_1_SPOT2,D_TRA5_1_SPOT3,D_TRA5_1_SPOT4,D_TRA5_1_SPOT5,D_TRA5_1_SPOT6,D_TRA5_1_SPOT7,D_TRA5_1_SPOT8,D_TRA5_1_SPOT9,D_TRA5_1_SPOT10,D_TRA6_1_SPOT1,D_TRA6_1_SPOT2,D_TRA6_1_SPOT3,D_TRA6_1_SPOT4,D_TRA6_1_SPOT5,D_TRA6_1_SPOT6,D_TRA6_1_SPOT7,D_TRA6_1_SPOT8,D_TRA6_1_SPOT9,D_TRA6_1_SPOT10,D_TRA7_1_SPOT1,D_TRA7_1_SPOT2,D_TRA7_1_SPOT3,D_TRA7_1_SPOT4,D_TRA7_1_SPOT5,D_TRA7_1_SPOT6,D_TRA7_1_SPOT7,D_TRA7_1_SPOT8,D_TRA7_1_SPOT9,D_TRA7_1_SPOT10,D_TRA8_1_SPOT1,D_TRA8_1_SPOT2,D_TRA8_1_SPOT3,D_TRA8_1_SPOT4,D_TRA8_1_SPOT5,D_TRA8_1_SPOT6,D_TRA8_1_SPOT7,D_TRA8_1_SPOT8,D_TRA8_1_SPOT9,D_TRA8_1_SPOT10,D_TRA1_S_Day,D_TRA2_S_Day,D_TRA3_S_Day,D_TRA4_S_Day,D_TRA5_S_Day,D_TRA6_S_Day,D_TRA7_S_Day,D_TRA8_S_Day,target_area,no_of_place,month,sleepnights,accommodation,target_beforesplit,transportation,reason,relationship_beforesplit
38,2019.0,1,3,3,6,11,4.0,70000.0,0.0,7.0,,,3.0,,,,,,,,,,,,6.0,,,,,,,,31380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,31380,1,,1,3,"2,3,6",9,"2,8,5",3
39,2019.0,2,5,5,6,11,4.0,44400.0,0.0,3.0,,,,,,,,,,,,,,,6.0,,,,,,,,32030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,32030,1,,0,,"1,2,4,6","7,5,2","1,11,12",3
40,2019.0,1,6,6,6,11,4.0,133000.0,0.0,3.0,,,,,,,,,,,11.0,,,,6.0,,,,,,,,32310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,32310,1,,1,11,"1,6",1,"1,4,2",3
41,2019.0,1,4,4,6,11,3.0,380000.0,0.0,2.0,,,3.0,,,,,,,,,,,,6.0,,,,,,,,32030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,32030,1,,1,3,"1,2,6,16",1,"3,9,4",1
42,2019.0,2,2,2,6,11,4.0,147000.0,0.0,3.0,,,,,,,,,,,11.0,,,,6.0,,,,,,,,32310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,32310,1,,1,11,"1,6",1,"1,4,2",3
43,2019.0,1,5,5,6,11,4.0,273000.0,0.0,3.0,,,3.0,,,,,,,,,,,,6.0,,,,,,,,31370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,31370,1,,1,3,"1,2,6,16",1,"4,2,6","1,2"
44,2019.0,1,3,3,7,11,4.0,470000.0,0.0,2.0,1.0,,,,,,,,,,,,,,7.0,,,,,,,,39010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,39010,1,,1,1,"1,2,6","3,8","9,14,1",3
45,2019.0,2,6,6,7,11,4.0,40000.0,0.0,60.0,,,,,,,,,,,,,,,7.0,,,,,,,,31260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,31260,1,,0,,"1,2",1,"8,2",5
46,2019.0,2,4,4,7,11,4.0,355000.0,2.0,4.0,,,,,,,,8.0,,,,,,,7.0,,,,,,,,35010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,35010,1,,1,8,"1,2,4,15",1,"2,6,8",1
47,2019.0,1,1,1,7,11,4.0,33000.0,0.0,3.0,,,,,,,,,,,,,,,7.0,,,,,,,,31370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,31370,1,,0,,"1,2,6","6,4","2,4,8",3
48,2019.0,2,5,5,8,11,4.0,865500.0,0.0,4.0,1.0,,,,,,,,,,,,,,8.0,,,,,,,,21020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,21020,1,,2,1,"1,2,3",1,"9,2,12",1
49,2019.0,2,6,6,8,11,4.0,726500.0,0.0,8.0,,,,,,,,,,10.0,,,,,8.0,,,,,,,,34380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,34380,1,,1,10,"1,2,6",1,"5,2,1","1,2"
50,2019.0,2,4,4,8,11,4.0,460980.0,0.0,3.0,,,,,,,,,,,11.0,,,,8.0,,,,,,,,36330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,36330,1,,2,11,"1,2,6",1,"4,12,8",1
51,2019.0,2,3,3,8,11,4.0,809000.0,2.0,4.0,1.0,,,,,,,,,,,,,,8.0,,,,,,,,39010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,39010,1,,2,1,"1,2,6,9","8,3","14,9,1",1
52,2019.0,1,1,1,8,11,4.0,65200.0,0.0,3.0,,,,,,,,,,,,,,,8.0,,,,,,,,31190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,31190,1,,0,,"1,5",6,"2,1,10",3
53,2019.0,2,2,2,8,11,4.0,95000.0,0.0,5.0,,,,,,,,,9.0,,,,,,8.0,,,,,,,,32030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,32030,1,,1,9,"1,2,6,17",6,"14,1,3",3
54,2019.0,1,5,5,3,11,4.0,243000.0,0.0,6.0,,,3.0,,,,,,,,,,,,3.0,,,,,,,,32350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,32350,1,,1,3,3,1,2,3
55,2019.0,1,7,7,3,11,4.0,20000.0,0.0,5.0,,,,,,,,,,,,,,,3.0,,,,,,,,32010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,32010,1,,0,,1,"2,5","2,1",3
56,2019.0,2,3,3,3,11,4.0,338500.0,0.0,2.0,,,,4.0,,,,,,,,,,,3.0,3.0,,,,,,,31130.0,,,,,,,,,,35010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,"31130,35010",2,,"0,1",4,6,"5,6,2","1,14,5",1
57,2019.0,2,7,7,3,11,4.0,117000.0,0.0,3.0,,,,,,6.0,,,,,,,,,3.0,,,,,,,,23310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,23310,1,,1,6,1,1,"5,12",3
58,2019.0,1,6,6,9,11,4.0,71500.0,0.0,12.0,,,,,5.0,,,,,,,,,,9.0,9.0,,,,,,,23310.0,,,,,,,,,,34370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,"23310,34370",2,,"0,1",5,"1,2,6",1,"3,10,9",3
59,2019.0,2,3,3,9,11,4.0,165000.0,1.0,3.0,,,3.0,,,,,,,,,,,,9.0,,,,,,,,31370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,31370,1,,1,3,"1,2,6",1,"8,4,2",1
60,2019.0,1,3,3,9,11,5.0,254990.0,0.0,3.0,,,,,,,,,9.0,,,,,,9.0,,,,,,,,39020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,39020,1,,1,9,"1,2,6","3,8","9,12,1",3
61,2019.0,1,5,5,9,11,4.0,90000.0,0.0,5.0,,,,,,,,,,,,,,,9.0,,,,,,,,23320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,23320,1,,0,,"2,6","1,4","2,4,3","1,3"
62,2019.0,2,2,2,9,11,4.0,88500.0,0.0,3.0,,,,,,,,,,,,,,14.0,9.0,,,,,,,,32010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,32010,1,,1,14,"1,4,17","6,10","4,14,7",3
63,2019.0,2,4,4,9,11,4.0,244020.0,0.0,3.0,1.0,,,,,,,,,,,,,,9.0,,,,,,,,36020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,36020,1,,1,1,"2,3,6,9",1,"1,8,10",1
64,2019.0,1,4,4,9,11,4.0,200000.0,2.0,4.0,,,,,,,,,,,11.0,,,,9.0,,,,,,,,31130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,31130,1,,1,11,"1,6",1,"4,3,10",1
65,2019.0,2,5,5,9,11,4.0,89500.0,0.0,7.0,,,,,,,,,,,,,,,9.0,,,,,,,,31380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,31380,1,,0,,"1,2,6",1,"4,10,9","1,3"
66,2019.0,1,1,1,4,11,4.0,80010.0,0.0,3.0,,,3.0,,,,,,,,,,,,4.0,4.0,,,,,,,23040.0,,,,,,,,,,23310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,"23040,23310",2,,"1,1",3,"1,6,11","5,6,2","2,3,14",3
67,2019.0,2,4,4,10,11,4.0,148020.0,1.0,3.0,,,,,,6.0,,,,,,,,,10.0,,,,,,,,31380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,31380,1,,2,6,"1,6",1,"4,2,1",1
68,2019.0,2,2,2,10,11,4.0,219390.0,0.0,3.0,,,,,,,,,,10.0,,,,,10.0,,,,,,,,32310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,32310,1,,1,10,"1,6",1,"1,2,5",1
69,2019.0,2,6,6,10,11,4.0,109000.0,0.0,4.0,,,,,,,,,,,,,,,10.0,,,,,,,,21010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,21010,1,,0,,"1,2","2,10","5,2,11",3
70,2019.0,2,3,3,10,11,4.0,358000.0,2.0,4.0,1.0,,,,,,,,,,,,,,10.0,10.0,,,,,,,31250.0,,,,,,,,,,31280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,"31250,31280",2,,"0,2",1,"4,6,11",1,"4,1,5",1
71,2019.0,1,5,5,10,11,4.0,185000.0,,1.0,,2.0,,,,,,,,,,,,,10.0,10.0,,,,,,,36020.0,,,,,,,,,,32050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,"36020,32050",2,,"1,1",2,"1,2",1,"4,1,5",
72,2019.0,2,5,5,10,11,4.0,506000.0,0.0,4.0,,,3.0,,,,,,,,,,,,10.0,,,,,,,,32030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,32030,1,,1,3,"1,2,6,11",1,"14,4,5",1
73,2019.0,2,3,3,11,11,4.0,113980.0,1.0,3.0,,,,,,,,,,,,,,,11.0,,,,,,,,31370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,31370,1,,0,,"1,2",1,"2,5,1",1
74,2019.0,2,5,5,11,11,5.0,224970.0,1.0,3.0,1.0,,,,,,,,,,,,,,11.0,11.0,,,,,,,31220.0,,,,,,,,,,22020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,"31220,22020",2,,"0,1",1,"1,15",1,"4,2,1",1
75,2019.0,1,5,5,11,11,4.0,341000.0,0.0,4.0,,,3.0,,,,,,,,,,,,11.0,,,,,,,,35380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,35380,1,,1,3,"1,2,11",1,"2,5,11",1
76,2019.0,2,3,3,5,11,5.0,400970.0,1.0,3.0,,,3.0,,,,,,,,,,,,5.0,,,,,,,,32060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,32060,1,,1,3,"1,2,6",1,"1,2,4",1
77,2019.0,1,1,1,5,11,4.0,142000.0,1.0,4.0,,,3.0,,,,,,,,,,,,5.0,,,,,,,,32340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,32340,1,,2,3,1,1,"1,2,11",1
78,2019.0,2,5,5,5,11,5.0,244980.0,0.0,3.0,,,3.0,,,,,,,,,,,,5.0,,,,,,,,37420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,37420,1,,2,3,7,"2,10","4,5,2",1
79,2019.0,1,3,3,5,11,4.0,226000.0,0.0,2.0,,,3.0,,,,,,,,,,,,5.0,,,,,,,,32010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,32010,1,,1,3,"1,2,3,6","2,5","9,4,5",3
80,2019.0,2,4,4,5,11,4.0,60000.0,2.0,4.0,,,,,,,,,,,,,,,5.0,5.0,,,,,,,38050.0,,,,,,,,,,32010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,"38050,32010",2,,"2,0",,1,1,"1,2,9",1
81,2019.0,2,3,3,6,11,5.0,259990.0,1.0,3.0,,,,,,,,,,,11.0,,,,6.0,,,,,,,,32010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,32010,1,,1,11,"2,6,9",1,"4,2,1",1
82,2019.0,2,4,4,6,11,5.0,484020.0,0.0,3.0,,,,,,,7.0,,,,,,,,6.0,,,,,,,,32060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,32060,1,,2,7,"1,2,4,16",1,"6,1,2",1
83,2019.0,1,5,5,6,11,5.0,526000.0,0.0,4.0,,,3.0,,,,,,,,,,,,6.0,,,,,,,,36020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,36020,1,,1,3,"1,2,6,15",1,"1,2,8","1,3"
84,2019.0,1,3,3,6,11,5.0,330990.0,1.0,3.0,,,,,,,,,,,,,,,6.0,,,,,,,,32010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,32010,1,,0,,"3,6","1,4","2,1",1
85,2019.0,1,4,4,6,11,4.0,395020.0,1.0,3.0,,,3.0,,,,,,,,,,,,6.0,,,,,,,,33380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,33380,1,,1,3,"1,2,4,7",1,"4,1,2",1
86,2019.0,2,5,5,12,11,4.0,105000.0,0.0,4.0,,,,,,,,,,,,,,,12.0,12.0,,,,,,,31270.0,,,,,,,,,,22070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,"31270,22070",2,,"0,1",,7,1,4,3
87,2019.0,2,6,6,12,11,4.0,401000.0,0.0,5.0,,,3.0,,,,,,,,,,,,12.0,,,,,,,,34380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,34380,1,,1,3,"1,2,6",1,"1,2,8",1
88,2019.0,2,4,4,12,11,5.0,453990.0,1.0,3.0,,,3.0,,,,,,,,,,,,12.0,,,,,,,,34380.0,34080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,"34380,34080",2,,2,3,"1,2,6",1,"2,1,4",1
89,2019.0,1,1,1,12,11,5.0,135000.0,0.0,4.0,,,3.0,,,,,,,,,,,,12.0,,,,,,,,32310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,32310,1,,1,3,3,"2,7",4,3
90,2019.0,1,3,3,12,11,5.0,830000.0,0.0,2.0,,,3.0,,,,,,,,,,,,12.0,,,,,,,,39020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,39020,1,,2,3,"1,6","3,8","2,14",1
91,2019.0,2,3,3,12,11,5.0,402000.0,2.0,6.0,,,3.0,,,,,,,,,,,,12.0,,,,,,,,32030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,32030,1,,2,3,"1,2,6",1,"2,1","1,2"
92,2019.0,1,5,5,12,11,4.0,480000.0,0.0,2.0,,,3.0,,,,,,,,,,,,12.0,12.0,,,,,,,31230.0,,,,,,,,,,21100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,"31230,21100",2,,"0,1",3,"1,6",1,2,1
93,2019.0,2,3,3,7,11,4.0,305000.0,2.0,6.0,,,3.0,,,,,,,,,,,,7.0,,,,,,,,32070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,32070,1,,2,3,"1,2,6",1,"2,8,1","1,2"
94,2019.0,1,1,1,7,11,5.0,150000.0,0.0,4.0,,,3.0,,,,,,,,,,,,7.0,,,,,,,,34030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,34030,1,,1,3,11,1,"10,14",3
95,2019.0,1,5,5,7,11,4.0,170000.0,0.0,25.0,,2.0,,,,,,,,,,,,,7.0,,,,,,,,35380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,35380,1,,1,2,"1,2,6",6,"1,8",5
96,2019.0,1,3,3,7,11,4.0,398000.0,0.0,4.0,,,,,,,,,,,11.0,,,,7.0,,,,,,,,32390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,32390,1,,1,11,"1,2",1,2,"1,2"
97,2019.0,2,6,6,7,11,5.0,285000.0,0.0,4.0,,,3.0,,,,,,,,,,,,7.0,,,,,,,,34380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,34380,1,,2,3,"1,2,6",1,"6,2,1",1
98,2019.0,1,4,4,7,11,5.0,482010.0,0.0,3.0,,,3.0,,,,,,,,,,,,7.0,,,,,,,,32030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,32030,1,,2,3,"1,2,4,6",1,"2,4,1",1
99,2019.0,2,2,2,7,11,5.0,249000.0,0.0,4.0,,,3.0,,,,,,,,,,,,7.0,,,,,,,,34030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,34030,1,,1,3,"1,2,6,11",1,"4,2,1",3
100,2019.0,2,3,3,8,11,4.0,465000.0,1.0,3.0,,,,4.0,,,,,,,,,,,8.0,,,,,,,,32030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,32030,1,,2,4,"1,2,6",1,"6,2,1",1
101,2019.0,1,1,1,8,11,4.0,155000.0,0.0,4.0,,,,,,,,,,10.0,,,,,8.0,,,,,,,,34030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,34030,1,,2,10,"1,6",2,"2,1",3
102,2019.0,1,4,4,8,11,4.0,492990.0,0.0,3.0,,,,4.0,,,,,,,,,,,8.0,,,,,,,,32060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,32060,1,,2,4,"1,4,6",1,"6,1,2",1
103,2019.0,2,4,4,8,11,5.0,249980.0,0.0,6.0,,,3.0,,,,,,,,,,,,8.0,,,,,,,,35330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,35330,1,,2,3,"1,2,6",1,"8,2","1,2"
