,year,target_area1,target_area2,target_area3,target_area4,target_area5,target_area6,target_area7,target_area8,target_area9,target_area10,target_area11,no_of_place,sleepnights_1,sleepnights_2,sleepnights_3,sleepnights_4,sleepnights_5,sleepnights_6,sleepnights_7,sleepnights_8,accommodation_1,accommodation_2,accommodation_3,number_of_ppl,number_of_children,cost_total_trip,satisfied,sex,age,month,living_area,transportation1,transportation2,transportation3,reason1,reason2,reason3,relationship1,relationship2,relationship3,target
1159,2019,38080,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,2,0,260000,4,2,6,12,11,1,0,0,11,2,5,1,0,0,"힐링,호캉스"
1160,2019,31270,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,97020,4,2,4,12,11,1,0,0,5,2,0,1,0,0,"힐링,호캉스"
1161,2019,31370,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,3,0,500010,4,1,5,8,11,1,0,0,2,4,0,3,0,0,"힐링,호캉스"
1162,2019,32310,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,6,6,0,4,2,190000,4,1,3,8,11,1,0,0,5,3,0,1,0,0,"힐링,호캉스"
1163,2019,32010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,250000,4,2,5,8,11,1,4,0,4,2,0,1,0,0,"힐링,호캉스"
1164,2019,31200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,100000,4,2,4,8,11,1,0,0,9,0,0,1,0,0,"힐링,호캉스"
1165,2019,31120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,50000,4,2,3,8,11,1,0,0,4,9,0,1,0,0,"식도락,맛집투어"
1166,2019,38050,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,4,4,0,4,1,840000,4,1,4,7,11,1,0,0,2,8,1,1,0,0,"힐링,호캉스"
1167,2019,31370,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,6,0,480000,4,1,2,7,11,2,5,0,9,3,0,3,0,0,"힐링,호캉스"
1168,2019,31370,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,2,0,195000,5,1,1,11,11,2,5,0,6,5,14,3,0,0,엑티비티
1169,2019,32050,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,3,1,399500,4,1,3,12,11,1,0,0,2,9,12,1,0,0,"힐링,호캉스"
1170,2019,35010,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,0,0,4,0,375000,5,2,5,11,11,1,0,0,4,8,0,3,0,0,"축제,관광"
1171,2019,31120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,59800,3,1,1,12,11,6,0,0,8,4,3,3,0,0,"식도락,맛집투어"
1172,2019,31270,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,460000,4,2,4,7,11,1,0,0,4,11,5,1,3,0,"힐링,호캉스"
1173,2019,31190,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,300000,4,1,2,7,11,1,0,0,14,1,0,3,0,0,엑티비티
1174,2019,31190,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,140000,4,2,3,8,11,1,0,0,2,4,5,1,0,0,엑티비티
1175,2019,31110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,153000,4,1,3,12,11,1,0,0,11,9,0,1,0,0,엑티비티
1176,2019,25040,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,3,0,54990,4,1,4,1,11,1,0,0,3,5,0,4,0,0,"힐링,호캉스"
1177,2019,31380,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,220000,4,1,5,6,11,9,0,0,4,11,9,3,0,0,"힐링,호캉스"
1178,2019,23010,31370,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,100000,4,1,2,3,11,2,5,0,12,5,4,3,0,0,엑티비티
1179,2019,31100,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,0,3,1,141000,4,1,7,6,11,1,0,0,4,14,2,1,0,0,"힐링,호캉스"
1180,2019,32010,31190,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,150000,4,1,4,5,11,1,0,0,1,2,0,1,0,0,엑티비티
1181,2019,32350,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,50000,4,1,7,6,11,7,0,0,2,14,1,3,0,0,"힐링,호캉스"
1182,2019,32060,31270,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,6,0,4,2,100000,4,2,4,6,11,1,0,0,2,9,5,1,0,0,"힐링,호캉스"
1183,2019,31190,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,135000,4,1,2,8,11,7,0,0,1,12,2,3,0,0,엑티비티
1184,2019,31190,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,79000,5,1,2,10,11,7,0,0,4,9,1,3,0,0,엑티비티
1185,2019,32410,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0,151990,4,1,5,10,11,10,7,8,2,1,14,3,0,0,"힐링,호캉스"
1186,2019,34030,33370,36020,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,3,3,3,4,2,190000,4,1,3,9,11,1,0,0,14,4,6,1,0,0,"힐링,호캉스"
1187,2019,37040,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,0,3,0,508020,4,1,5,2,11,1,0,0,2,14,0,1,0,0,"힐링,호캉스"
1188,2019,31080,31080,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,17000,4,1,4,10,11,5,2,0,4,5,9,0,0,0,"힐링,호캉스"
1189,2019,32360,31030,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,3,3,0,4,0,201000,4,2,1,3,11,2,5,0,5,14,3,3,0,0,"식도락,맛집투어"
1190,2019,32010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,80000,3,1,3,3,11,1,0,0,4,2,0,3,0,0,"힐링,호캉스"
1191,2019,32030,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,100000,5,2,7,4,11,1,0,0,5,14,0,1,0,0,"힐링,호캉스"
1192,2019,31150,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,43000,5,1,2,4,11,2,5,0,3,11,0,0,0,0,"힐링,호캉스"
1193,2019,31380,31380,31380,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,6,6,6,3,1,144000,4,1,4,7,11,1,0,0,5,1,2,1,0,0,"힐링,호캉스"
1194,2019,32390,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0,50000,4,2,6,7,11,7,0,0,5,4,2,3,0,0,"힐링,호캉스"
1195,2019,31190,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,63000,5,2,2,7,11,1,0,0,4,2,14,3,0,0,엑티비티
1196,2019,31270,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,115000,3,2,3,3,11,1,0,0,4,2,11,1,0,0,"힐링,호캉스"
1197,2019,36010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,200000,4,1,4,3,11,2,10,0,2,11,0,0,0,0,"힐링,호캉스"
1198,2019,31380,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,60000,4,2,7,7,11,2,5,0,4,2,9,3,0,0,"힐링,호캉스"
1199,2019,31230,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,135000,4,1,4,10,11,1,0,0,14,2,10,1,0,0,엑티비티
1200,2019,31380,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,220000,4,1,5,10,11,1,0,0,2,1,5,3,0,0,"힐링,호캉스"
1201,2019,32010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,92000,3,2,4,10,11,5,2,0,3,5,2,1,0,0,"축제,관광"
1202,2019,23310,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,4,0,500000,4,1,6,10,11,1,0,0,4,1,0,1,0,0,"힐링,호캉스"
1203,2019,32410,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,4,0,549000,4,1,2,8,11,1,4,0,5,3,2,3,0,0,엑티비티
1204,2019,34030,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,256530,4,1,4,8,11,1,0,0,5,12,3,1,0,0,"힐링,호캉스"
1205,2019,21090,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,5,0,225000,5,1,1,12,11,5,10,2,2,1,0,3,0,0,"힐링,호캉스"
1206,2019,32310,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,4,0,186000,4,1,2,12,11,2,7,0,14,0,0,3,0,0,엑티비티
1207,2019,31100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,84000,4,2,1,12,11,5,2,0,4,3,0,3,0,0,엑티비티
1208,2019,39010,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,6,0,330000,4,2,7,4,11,7,3,0,6,14,12,1,2,0,"힐링,호캉스"
1209,2019,33030,36020,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,30,0,100000,4,1,7,2,11,5,7,0,3,11,0,5,0,0,"힐링,호캉스"
1210,2019,23010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,138000,4,2,4,5,11,1,0,0,9,11,3,1,0,0,"힐링,호캉스"
1211,2019,24050,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,12,12,0,5,1,296000,4,2,3,9,11,1,0,0,5,2,0,1,2,0,"힐링,호캉스"
1212,2019,31370,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0,53000,4,1,5,10,11,7,0,0,14,2,0,5,0,0,"힐링,호캉스"
1213,2019,21090,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,4,0,331000,4,2,2,11,11,7,0,0,2,11,0,3,0,0,"힐링,호캉스"
1214,2019,32030,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,73000,4,1,4,11,11,6,0,0,1,2,0,5,0,0,"힐링,호캉스"
1215,2019,31080,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,267000,4,1,5,12,11,1,0,0,3,1,14,5,0,0,"힐링,호캉스"
1216,2019,37420,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11,0,0,4,0,695000,4,2,4,3,11,1,0,0,11,5,4,1,2,0,"힐링,호캉스"
1217,2019,32310,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,8,0,599200,4,1,4,3,11,1,0,0,9,14,6,1,2,0,"힐링,호캉스"
1218,2019,31100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,205000,4,1,3,6,11,1,0,0,4,2,14,1,0,0,엑티비티
1219,2019,31100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,25000,4,2,7,8,11,1,0,0,8,0,0,5,0,0,"식도락,맛집투어"
1220,2019,25040,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,199950,4,1,5,6,11,1,0,0,9,10,5,1,0,0,"축제,관광"
1221,2019,23310,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,70000,5,1,6,8,11,1,0,0,5,1,2,1,0,0,"힐링,호캉스"
1222,2019,31190,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,85000,4,2,2,9,11,6,0,0,10,1,2,3,0,0,엑티비티
1223,2019,31250,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,48000,4,2,3,10,11,1,0,0,1,2,4,3,0,0,"힐링,호캉스"
1224,2019,37330,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,50000,4,2,6,10,11,7,0,0,2,1,14,3,0,0,"힐링,호캉스"
1225,2019,31110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,200020,4,2,3,12,11,1,0,0,4,1,14,1,0,0,엑티비티
1226,2019,31230,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,50000,3,1,5,5,11,1,0,0,4,0,0,1,0,0,"힐링,호캉스"
1227,2019,32070,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,5,0,600000,4,2,6,3,11,1,0,0,2,14,0,1,0,0,"힐링,호캉스"
1228,2019,31050,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,100000,4,2,6,6,11,1,0,0,2,4,0,1,0,0,엑티비티
1229,2019,34340,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,3,1,162990,4,2,4,5,11,1,0,0,4,5,11,1,0,0,엑티비티
1230,2019,32010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,0,20000,3,1,1,5,11,2,5,0,1,5,0,6,0,0,"힐링,호캉스"
1231,2019,32400,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,310000,4,2,6,10,11,7,0,0,4,0,0,5,0,0,"축제,관광"
1232,2019,31190,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,180000,4,1,2,10,11,1,0,0,4,11,0,3,0,0,엑티비티
1233,2019,23010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,70000,4,1,2,8,11,2,5,0,9,4,14,3,0,0,엑티비티
1234,2019,21090,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,4,0,375000,4,2,5,9,11,1,0,0,1,12,6,1,0,0,"힐링,호캉스"
1235,2019,35010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,120000,4,2,5,12,11,1,0,0,11,1,0,1,0,0,"힐링,호캉스"
1236,2019,23010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,100000,4,2,5,1,11,1,0,0,14,8,5,1,0,0,"힐링,호캉스"
1237,2019,34080,23050,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,95010,4,2,5,1,11,1,0,0,2,0,0,3,0,0,"식도락,맛집투어"
1238,2019,31100,23310,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,4,2,165000,4,2,3,1,11,1,0,0,5,3,0,1,0,0,"축제,관광"
1239,2019,34050,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,142000,4,1,3,3,11,1,0,0,11,4,0,3,0,0,"힐링,호캉스"
1240,2019,36060,23310,35320,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,52000,4,2,6,3,11,7,0,0,3,1,0,5,0,0,"힐링,호캉스"
1241,2019,31380,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,0,150000,4,1,6,3,11,1,0,0,3,2,0,1,0,0,"힐링,호캉스"
1242,2019,31050,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,130000,4,1,4,4,11,1,0,0,4,8,9,1,0,0,"식도락,맛집투어"
1243,2019,23310,31240,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,41200,3,2,2,4,11,6,2,0,9,5,4,3,0,0,"힐링,호캉스"
1244,2019,23010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,200000,5,1,4,8,11,1,0,0,10,14,0,3,0,0,엑티비티
1245,2019,31110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,44800,4,1,1,7,11,2,5,0,9,2,4,1,0,0,엑티비티
1246,2019,23320,31040,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,70500,4,1,6,9,11,4,0,0,2,4,3,0,0,0,"힐링,호캉스"
1247,2019,31380,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,65000,4,1,6,10,11,1,0,0,8,5,2,3,0,0,"힐링,호캉스"
1248,2019,31200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,56000,4,1,3,3,11,1,0,0,3,5,2,3,0,0,"힐링,호캉스"
1249,2019,31040,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,36200,4,1,2,3,11,5,2,0,1,8,0,3,0,0,"식도락,맛집투어"
1250,2019,31100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,54000,4,1,2,4,11,5,2,0,5,11,4,3,0,0,"축제,관광"
1251,2019,31230,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,113000,3,1,2,7,11,1,0,0,4,3,0,3,0,0,"힐링,호캉스"
1252,2019,31270,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,65000,4,2,5,7,11,1,0,0,4,8,0,3,0,0,"힐링,호캉스"
1253,2019,31190,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,308000,4,2,4,7,11,1,0,0,7,12,14,1,3,0,엑티비티
1254,2019,31100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,158010,4,2,3,6,11,1,0,0,4,14,2,1,0,0,"힐링,호캉스"
1255,2019,31050,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,60000,4,1,3,11,11,1,0,0,5,4,0,3,0,0,"힐링,호캉스"
1256,2019,31190,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,60000,4,2,2,12,11,6,0,0,2,4,0,3,0,0,엑티비티
1257,2019,32020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,465000,5,1,4,12,11,1,0,0,2,11,4,1,0,0,엑티비티
1258,2019,31270,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,79000,4,1,2,11,11,1,0,0,5,14,4,3,0,0,"힐링,호캉스"
1259,2019,33340,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,3,0,190020,4,1,5,11,11,1,0,0,11,4,0,4,0,0,"힐링,호캉스"
1260,2019,32030,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,2,0,50000,4,2,2,12,11,1,0,0,4,0,0,3,0,0,"힐링,호캉스"
1261,2019,31380,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,6,0,112000,4,2,5,12,11,1,0,0,11,4,0,1,3,0,"힐링,호캉스"
1262,2019,23310,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,4,2,50000,4,2,4,12,11,1,0,0,4,3,0,1,0,0,"힐링,호캉스"
1263,2019,21020,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,3,0,3,0,640020,4,2,3,7,11,1,0,0,2,5,0,3,0,0,"힐링,호캉스"
1264,2019,34080,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,1000000,4,1,7,7,11,7,0,0,5,4,0,5,0,0,"힐링,호캉스"
1265,2019,34360,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,3,0,312000,4,2,7,7,11,1,0,0,2,8,0,3,0,0,"힐링,호캉스"
1266,2019,32010,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14,0,0,4,2,306000,4,2,3,7,11,1,0,0,4,2,5,1,0,0,"힐링,호캉스"
1267,2019,32310,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,4,2,326000,4,1,3,5,11,1,0,0,6,1,12,1,0,0,엑티비티
1268,2019,34360,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,100000,4,2,3,12,11,1,0,0,4,2,0,1,0,0,"힐링,호캉스"
1269,2019,23310,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,4,0,90000,4,1,5,12,11,1,0,0,4,14,2,1,0,0,"힐링,호캉스"
1270,2019,31370,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,186000,4,2,2,12,11,1,0,0,11,4,0,3,0,0,"힐링,호캉스"
1271,2019,38090,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,20,0,1500000,4,2,5,7,11,7,0,0,4,5,1,5,0,0,"힐링,호캉스"
1272,2019,35020,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,4,0,475000,4,2,1,7,11,1,0,0,2,5,0,1,0,0,"힐링,호캉스"
1273,2019,31280,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,80000,4,2,4,8,11,1,0,0,4,9,2,3,0,0,"힐링,호캉스"
1274,2019,31380,38050,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,13,0,28,0,2274160,4,1,5,4,11,7,0,0,1,14,2,5,0,0,"힐링,호캉스"
1275,2019,31100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,130000,4,2,7,4,11,1,0,0,3,5,0,1,0,0,"힐링,호캉스"
1276,2019,31370,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,60000,4,2,2,9,11,1,0,0,5,4,2,3,0,0,"힐링,호캉스"
1277,2019,38350,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,3,0,579990,4,2,4,10,11,1,0,0,2,5,0,1,0,0,"힐링,호캉스"
1278,2019,32400,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,10,0,2,0,450000,4,1,5,10,11,1,0,0,14,4,0,1,0,0,"힐링,호캉스"
1279,2019,37020,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,3,0,4,0,530000,4,2,5,10,11,1,0,0,1,5,0,1,0,0,"힐링,호캉스"
1280,2019,31270,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,5,0,370000,4,2,4,10,11,1,0,0,5,2,0,3,0,0,"힐링,호캉스"
1281,2019,31010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,200010,5,1,3,7,11,1,0,0,11,3,2,1,0,0,엑티비티
1282,2019,32030,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,4,4,0,1,0,19000,4,1,2,1,11,5,6,2,3,5,2,0,0,0,"힐링,호캉스"
1283,2019,31370,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,5,0,335000,4,2,6,1,11,1,0,0,2,4,5,3,0,0,"힐링,호캉스"
1284,2019,31280,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,33000,4,1,5,1,11,1,0,0,4,5,0,7,0,0,엑티비티
1285,2019,23060,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,50000,4,1,7,9,11,5,2,0,5,3,0,5,0,0,"식도락,맛집투어"
1286,2019,36450,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,2,0,163000,4,1,4,10,11,1,0,0,5,11,0,3,0,0,"힐링,호캉스"
1287,2019,32010,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,4,0,580000,5,2,4,3,11,1,0,0,6,4,1,1,0,0,"힐링,호캉스"
1288,2019,31190,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,180000,5,2,3,3,11,1,0,0,5,4,3,1,0,0,"힐링,호캉스"
1289,2019,32020,36020,36460,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,2,0,2,7,0,375060,4,1,6,1,11,1,0,0,1,2,11,3,0,0,"힐링,호캉스"
1290,2019,32030,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,4,0,690000,4,2,7,1,11,1,0,0,11,4,0,1,0,0,"힐링,호캉스"
1291,2019,36310,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,12,12,0,3,1,240030,4,2,4,2,11,2,0,0,1,5,0,1,0,0,"힐링,호캉스"
1292,2019,31190,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,199980,5,1,3,4,11,1,0,0,13,4,2,1,0,0,엑티비티
1293,2019,31200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,83000,4,2,7,3,11,1,0,0,4,3,2,3,0,0,"힐링,호캉스"
1294,2019,36460,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,4,0,90000,4,1,4,3,11,1,0,0,4,3,0,1,0,0,"힐링,호캉스"
1295,2019,23310,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,30000,5,2,7,4,11,7,0,0,2,4,11,3,0,0,"힐링,호캉스"
1296,2019,32390,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,4,0,372000,5,1,5,7,11,1,0,0,11,4,1,3,0,0,"힐링,호캉스"
1297,2019,31190,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,260000,5,2,4,10,11,1,0,0,8,9,5,1,0,0,엑티비티
1298,2019,31130,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,50000,4,2,7,10,11,1,0,0,5,14,4,3,0,0,"힐링,호캉스"
